Date,1/12 Yr,3/12 Yr,6/12 yr,1 Yr,2 Yr,3 Yr,5 Yr,7 Yr,10 Yr,20 Yr,30 Yr
3/18/2015,0.0002,0.0003,0.0012,0.0023,0.0057,0.0092,0.0141,0.0173,0.0193,0.0231,0.0251
3/19/2015,0.0002,0.0003,0.0012,0.0026,0.0063,0.0099,0.0148,0.0179,0.0198,0.0233,0.0254
3/20/2015,0,0.0001,0.0011,0.0024,0.006,0.0095,0.0142,0.0173,0.0193,0.0229,0.025
3/23/2015,0.0002,0.0003,0.0011,0.0024,0.006,0.0093,0.0141,0.0171,0.0192,0.0229,0.0251
3/24/2015,0.0003,0.0002,0.0011,0.0024,0.0058,0.0091,0.0137,0.0168,0.0188,0.0224,0.0246
3/25/2015,0.0002,0.0004,0.0011,0.0025,0.0059,0.0094,0.0141,0.0173,0.0193,0.0228,0.025
3/26/2015,0.0002,0.0003,0.0013,0.0028,0.0061,0.0098,0.0147,0.0181,0.0201,0.0237,0.026
3/27/2015,0.0002,0.0004,0.0012,0.0027,0.0058,0.0092,0.0142,0.0174,0.0195,0.0229,0.0253
3/30/2015,0.0002,0.0004,0.0014,0.0027,0.0058,0.0093,0.0141,0.0174,0.0196,0.0232,0.0255
3/31/2015,0.0005,0.0003,0.0014,0.0026,0.0056,0.0089,0.0137,0.0171,0.0194,0.0231,0.0254
4/1/2015,0.0002,0.0003,0.0012,0.0027,0.0055,0.0086,0.0132,0.0165,0.0187,0.0223,0.0247
4/2/2015,0.0002,0.0002,0.001,0.0025,0.0055,0.0087,0.0135,0.0169,0.0192,0.0229,0.0253
4/3/2015,0.0004,0.0002,0.001,0.0021,0.0049,0.008,0.0126,0.016,0.0185,0.0224,0.0249
4/6/2015,0.0002,0.0003,0.001,0.0021,0.0051,0.0083,0.0131,0.0167,0.0192,0.0231,0.0257
4/7/2015,0.0002,0.0002,0.001,0.0022,0.0052,0.0085,0.0132,0.0166,0.0189,0.0227,0.0252
4/8/2015,0.0002,0.0003,0.001,0.0022,0.0054,0.0086,0.0135,0.0168,0.0192,0.0228,0.0253
4/9/2015,0.0002,0.0003,0.001,0.0022,0.0056,0.0089,0.014,0.0173,0.0197,0.0235,0.0261
4/10/2015,0.0001,0.0002,0.0009,0.0024,0.0057,0.0091,0.0141,0.0173,0.0196,0.0233,0.0258
4/13/2015,0.0002,0.0003,0.0011,0.0023,0.0054,0.0089,0.0138,0.0171,0.0194,0.0233,0.0258
4/14/2015,0.0002,0.0002,0.001,0.0023,0.0053,0.0085,0.0134,0.0167,0.019,0.0229,0.0254
4/15/2015,0.0002,0.0002,0.0008,0.0023,0.0051,0.0085,0.0133,0.0166,0.0191,0.023,0.0255
4/16/2015,0.0003,0.0002,0.0008,0.0022,0.005,0.0081,0.0131,0.0164,0.019,0.0231,0.0256
4/17/2015,0.0003,0.0001,0.0008,0.0023,0.0051,0.0084,0.0131,0.0163,0.0187,0.0226,0.0251
4/20/2015,0.0003,0.0003,0.001,0.0024,0.0055,0.0086,0.0133,0.0165,0.019,0.0231,0.0256
4/21/2015,0.0002,0.0003,0.0009,0.0023,0.0055,0.0086,0.0135,0.0167,0.0192,0.0233,0.0258
4/22/2015,0.0001,0.0003,0.001,0.0023,0.0057,0.0091,0.0141,0.0175,0.0199,0.0242,0.0266
4/23/2015,0.0001,0.0003,0.0009,0.0024,0.0055,0.0087,0.0137,0.017,0.0196,0.0238,0.0263
4/24/2015,0.0003,0.0003,0.001,0.0024,0.0054,0.0084,0.0134,0.0168,0.0193,0.0236,0.0262
4/27/2015,0.0001,0.0002,0.001,0.0025,0.0054,0.0087,0.0136,0.0169,0.0194,0.0236,0.0261
4/28/2015,0,0.0002,0.0009,0.0024,0.0056,0.009,0.0139,0.0175,0.02,0.0242,0.0268
4/29/2015,0,0.0001,0.0007,0.0025,0.0056,0.0091,0.0143,0.018,0.0206,0.0249,0.0276
4/30/2015,0,0.0001,0.0006,0.0024,0.0058,0.0091,0.0143,0.0179,0.0205,0.0249,0.0275
5/1/2015,0,0.0001,0.0005,0.0025,0.006,0.0097,0.015,0.0187,0.0212,0.0257,0.0282
5/4/2015,0.0001,0.0002,0.0008,0.0025,0.006,0.0096,0.0151,0.019,0.0216,0.0262,0.0288
5/5/2015,0.0001,0.0001,0.0008,0.0024,0.0062,0.01,0.0154,0.0192,0.0219,0.0264,0.029
5/6/2015,0.0002,0.0002,0.0008,0.0025,0.0065,0.0103,0.0158,0.0197,0.0225,0.0272,0.0298
5/7/2015,0.0001,0.0001,0.0008,0.0024,0.0063,0.0102,0.0155,0.0193,0.0218,0.0263,0.029
5/8/2015,0.0001,0.0001,0.0008,0.0023,0.0059,0.0096,0.015,0.0189,0.0216,0.0263,0.029
5/11/2015,0.0002,0.0002,0.0009,0.0025,0.0062,0.0102,0.0159,0.02,0.0228,0.0276,0.0303
5/12/2015,0.0001,0.0003,0.0009,0.0025,0.0061,0.01,0.0158,0.02,0.0228,0.0275,0.0302
5/13/2015,0.0002,0.0002,0.0009,0.0024,0.0059,0.0097,0.0157,0.02,0.0227,0.0279,0.0307
5/14/2015,0,0.0001,0.0008,0.0023,0.0056,0.0091,0.0151,0.0194,0.0223,0.0276,0.0303
5/15/2015,0.0002,0.0002,0.0009,0.0023,0.0055,0.009,0.0146,0.0187,0.0214,0.0266,0.0293
5/18/2015,0.0001,0.0002,0.0008,0.0022,0.0058,0.0095,0.0154,0.0195,0.0223,0.0275,0.0302
5/19/2015,0.0002,0.0002,0.0007,0.0023,0.0063,0.0101,0.016,0.0201,0.0227,0.0279,0.0305
5/20/2015,0.0002,0.0002,0.0008,0.0023,0.006,0.0098,0.0157,0.0198,0.0226,0.0279,0.0306
5/21/2015,0.0002,0.0002,0.0007,0.0022,0.006,0.0095,0.0153,0.0192,0.0219,0.0271,0.0298
5/22/2015,0.0001,0.0002,0.0008,0.0023,0.0064,0.0101,0.0157,0.0196,0.0221,0.0273,0.0299
5/26/2015,0.0001,0.0002,0.0009,0.0024,0.0064,0.0099,0.0154,0.019,0.0214,0.0264,0.0289
5/27/2015,0.0002,0.0001,0.0009,0.0027,0.0064,0.01,0.0153,0.019,0.0214,0.0263,0.0288
5/28/2015,0.0001,0.0001,0.0008,0.0026,0.0062,0.0097,0.0151,0.0189,0.0213,0.0264,0.0289
5/29/2015,0.0001,0.0001,0.0006,0.0026,0.0061,0.0094,0.0149,0.0186,0.0212,0.0263,0.0288
6/1/2015,0.0002,0.0002,0.0007,0.0026,0.0064,0.0099,0.0155,0.0193,0.0219,0.0269,0.0294
6/2/2015,0.0002,0.0001,0.0007,0.0026,0.0064,0.0102,0.0161,0.0201,0.0227,0.0277,0.0302
6/3/2015,0.0002,0.0002,0.0007,0.0026,0.0069,0.0107,0.0169,0.0212,0.0238,0.0287,0.0311
6/4/2015,0.0002,0.0002,0.0008,0.0027,0.0066,0.0104,0.0165,0.0205,0.0231,0.0278,0.0303
6/5/2015,0.0002,0.0003,0.0008,0.0029,0.0073,0.0113,0.0175,0.0216,0.0241,0.0287,0.0311
6/8/2015,0.0001,0.0002,0.0009,0.0027,0.007,0.0109,0.0172,0.0213,0.0239,0.0286,0.0311
6/9/2015,0.0001,0.0002,0.0008,0.0027,0.0072,0.0112,0.0174,0.0216,0.0242,0.0289,0.0315
6/10/2015,0.0001,0.0002,0.001,0.0028,0.0075,0.0115,0.018,0.0222,0.025,0.0296,0.0322
6/11/2015,0.0001,0.0001,0.001,0.0028,0.0073,0.0112,0.0174,0.0214,0.0239,0.0284,0.0311
6/12/2015,0.0001,0.0002,0.001,0.0028,0.0074,0.0112,0.0175,0.0215,0.0239,0.0284,0.031
6/15/2015,0,0.0002,0.0011,0.0028,0.0072,0.011,0.0171,0.0211,0.0236,0.0283,0.0309
6/16/2015,0,0.0001,0.0011,0.0028,0.0071,0.0108,0.0168,0.0207,0.0232,0.0279,0.0306
6/17/2015,0,0.0001,0.001,0.0027,0.0067,0.0103,0.0163,0.0205,0.0232,0.0282,0.0309
6/18/2015,0,0.0001,0.0008,0.0026,0.0066,0.0103,0.0165,0.0208,0.0235,0.0286,0.0314
6/19/2015,0,0.0001,0.0005,0.0025,0.0065,0.0099,0.0159,0.0199,0.0226,0.0276,0.0305
6/22/2015,0,0.0001,0.0008,0.0027,0.0068,0.0106,0.0168,0.021,0.0237,0.0287,0.0316
6/23/2015,0,0.0001,0.0009,0.003,0.007,0.0107,0.0171,0.0214,0.0242,0.0292,0.032
6/24/2015,0,0.0001,0.0008,0.003,0.0068,0.0106,0.0169,0.0212,0.0238,0.0287,0.0316
6/25/2015,0,0.0001,0.0007,0.0029,0.0068,0.0106,0.017,0.0214,0.024,0.0288,0.0316
6/26/2015,0,0.0001,0.0008,0.0029,0.0072,0.0109,0.0175,0.022,0.0249,0.0298,0.0325
6/29/2015,0,0.0002,0.0011,0.0027,0.0064,0.01,0.0162,0.0205,0.0233,0.0282,0.0309
6/30/2015,0.0002,0.0001,0.0011,0.0028,0.0064,0.0101,0.0163,0.0207,0.0235,0.0283,0.0311
7/1/2015,0.0001,0.0001,0.0013,0.0028,0.0069,0.0108,0.017,0.0214,0.0243,0.0292,0.032
7/2/2015,0.0001,0.0001,0.001,0.0026,0.0064,0.0101,0.0164,0.0209,0.024,0.029,0.0319
7/6/2015,0.0001,0.0002,0.0009,0.0026,0.006,0.0095,0.0156,0.02,0.023,0.0278,0.0308
7/7/2015,0.0002,0.0002,0.0008,0.0025,0.0058,0.0096,0.0155,0.0198,0.0227,0.0274,0.0304
7/8/2015,0.0002,0.0002,0.0008,0.0024,0.0055,0.0091,0.015,0.0192,0.0222,0.0269,0.0299
7/9/2015,0.0002,0.0003,0.0008,0.0025,0.006,0.0095,0.0158,0.0201,0.0232,0.028,0.0311
7/10/2015,0.0001,0.0001,0.0009,0.0028,0.0065,0.0104,0.0168,0.0212,0.0242,0.0291,0.032
7/13/2015,0.0002,0.0002,0.001,0.0028,0.0069,0.0106,0.0171,0.0214,0.0244,0.0292,0.0321
7/14/2015,0.0003,0.0001,0.001,0.0027,0.0066,0.0103,0.0167,0.021,0.0241,0.029,0.032
7/15/2015,0.0003,0.0002,0.0011,0.0028,0.0064,0.01,0.0163,0.0205,0.0236,0.0283,0.0313
7/16/2015,0.0003,0.0002,0.001,0.0029,0.0067,0.0105,0.0166,0.0207,0.0236,0.0281,0.0311
7/17/2015,0.0003,0.0003,0.0011,0.0029,0.0068,0.0105,0.0167,0.0207,0.0234,0.0277,0.0308
7/20/2015,0.0003,0.0004,0.0014,0.0031,0.0071,0.0109,0.0172,0.0211,0.0238,0.0279,0.031
7/21/2015,0.0004,0.0003,0.0013,0.0034,0.0071,0.0107,0.0169,0.0208,0.0235,0.0277,0.0308
7/22/2015,0.0004,0.0004,0.0013,0.0034,0.0075,0.0108,0.0169,0.0207,0.0233,0.0273,0.0304
7/23/2015,0.0004,0.0003,0.0013,0.0033,0.0071,0.0106,0.0165,0.0203,0.0228,0.0267,0.0298
7/24/2015,0.0004,0.0004,0.0014,0.0032,0.007,0.0104,0.0164,0.0202,0.0227,0.0267,0.0296
7/27/2015,0.0004,0.0005,0.0015,0.0032,0.0068,0.01,0.0158,0.0196,0.0223,0.0264,0.0293
7/28/2015,0.0005,0.0005,0.0014,0.0032,0.0069,0.0103,0.0161,0.0199,0.0226,0.0266,0.0296
7/29/2015,0.0005,0.0006,0.0014,0.0033,0.007,0.0105,0.0162,0.0202,0.0229,0.0269,0.0299
7/30/2015,0.0005,0.0007,0.0015,0.0036,0.0072,0.0107,0.0162,0.0202,0.0228,0.0266,0.0296
7/31/2015,0.0004,0.0008,0.0014,0.0033,0.0067,0.01,0.0154,0.0193,0.022,0.0261,0.0292
8/3/2015,0.0003,0.0008,0.0017,0.0033,0.0068,0.0099,0.0152,0.0189,0.0216,0.0255,0.0286
8/4/2015,0.0005,0.0008,0.0018,0.0037,0.0074,0.0108,0.016,0.0197,0.0223,0.0259,0.029
8/5/2015,0.0005,0.0008,0.0019,0.0038,0.0073,0.011,0.0165,0.0202,0.0228,0.0264,0.0294
8/6/2015,0.0004,0.0004,0.002,0.0035,0.0071,0.0108,0.0162,0.0198,0.0223,0.0259,0.029
8/7/2015,0.0003,0.0006,0.0023,0.0038,0.0073,0.0108,0.0159,0.0193,0.0218,0.0252,0.0283
8/10/2015,0.0003,0.0012,0.0024,0.004,0.0073,0.0109,0.0162,0.0198,0.0224,0.0258,0.0289
8/11/2015,0.0006,0.001,0.0023,0.0037,0.0068,0.0103,0.0153,0.0189,0.0215,0.025,0.0281
8/12/2015,0.0006,0.001,0.0022,0.0037,0.0067,0.0101,0.0152,0.0188,0.0214,0.0252,0.0284
8/13/2015,0.0006,0.001,0.0024,0.004,0.0072,0.0106,0.0158,0.0194,0.0219,0.0254,0.0286
8/14/2015,0.0004,0.0009,0.0025,0.0041,0.0073,0.0108,0.0161,0.0196,0.022,0.0254,0.0284
8/17/2015,0.0003,0.001,0.0024,0.004,0.0072,0.0107,0.0158,0.0192,0.0216,0.0251,0.0281
8/18/2015,0.0005,0.0007,0.0025,0.0042,0.0074,0.0107,0.016,0.0195,0.022,0.0256,0.0287
8/19/2015,0.0005,0.0005,0.0022,0.0039,0.0067,0.0098,0.015,0.0185,0.0212,0.0249,0.0281
8/20/2015,0.0001,0.0002,0.0022,0.0039,0.0069,0.01,0.015,0.0184,0.0209,0.0245,0.0276
8/21/2015,0.0002,0.0003,0.0021,0.0036,0.0064,0.0095,0.0144,0.0179,0.0205,0.0244,0.0274
8/24/2015,0.0002,0.0006,0.002,0.0033,0.0059,0.009,0.0139,0.0175,0.0201,0.0242,0.0273
8/25/2015,0.0004,0.0007,0.0019,0.0036,0.0067,0.0098,0.0148,0.0186,0.0212,0.0254,0.0284
8/26/2015,0.0003,0.0006,0.002,0.0035,0.0067,0.0098,0.0149,0.019,0.0218,0.0264,0.0294
8/27/2015,0.0002,0.0006,0.0022,0.0036,0.0068,0.0099,0.0149,0.0191,0.0218,0.0261,0.0293
8/28/2015,0.0002,0.0006,0.0025,0.0038,0.0072,0.0104,0.0152,0.0192,0.0219,0.0261,0.0292
8/31/2015,0,0.0008,0.0027,0.0039,0.0074,0.0107,0.0154,0.0194,0.0221,0.0264,0.0295
9/1/2015,0.0001,0.0003,0.0026,0.0039,0.007,0.0103,0.0149,0.0189,0.0217,0.0262,0.0293
9/2/2015,0.0001,0.0003,0.0025,0.0037,0.0072,0.0104,0.0152,0.0192,0.022,0.0266,0.0297
9/3/2015,0.0002,0.0002,0.0024,0.0036,0.0071,0.01,0.0149,0.019,0.0218,0.0264,0.0295
9/4/2015,0.0002,0.0002,0.0023,0.0036,0.0071,0.01,0.0147,0.0185,0.0213,0.0258,0.0289
9/8/2015,0.0002,0.0006,0.0027,0.0039,0.0074,0.0105,0.0153,0.0192,0.022,0.0266,0.0297
9/9/2015,0.0002,0.0003,0.0026,0.0039,0.0075,0.0106,0.0153,0.0191,0.0221,0.0264,0.0296
9/10/2015,0.0002,0.0002,0.0025,0.0039,0.0075,0.0106,0.0155,0.0193,0.0223,0.0266,0.0298
9/11/2015,0.0004,0.0004,0.0025,0.004,0.0071,0.0103,0.0152,0.0189,0.022,0.0263,0.0295
9/14/2015,0.0002,0.0007,0.0026,0.004,0.0073,0.0103,0.0151,0.0188,0.0218,0.0262,0.0295
9/15/2015,0,0.0007,0.0027,0.0047,0.0082,0.0112,0.0161,0.0199,0.0228,0.0273,0.0306
9/16/2015,0,0.0006,0.0024,0.0046,0.0082,0.0113,0.0162,0.0201,0.023,0.0275,0.0308
9/17/2015,0,0.0001,0.0016,0.0039,0.007,0.01,0.015,0.019,0.0221,0.0269,0.0302
9/18/2015,0,0,0.001,0.0035,0.0069,0.0097,0.0145,0.0183,0.0213,0.0258,0.0293
9/21/2015,0,0.0001,0.0011,0.0036,0.0072,0.0101,0.0151,0.019,0.022,0.0267,0.0302
9/22/2015,0,0,0.001,0.0035,0.0069,0.0097,0.0144,0.0183,0.0214,0.026,0.0294
9/23/2015,0,0.0001,0.0009,0.0034,0.007,0.01,0.0147,0.0185,0.0216,0.026,0.0295
9/24/2015,0,0.0001,0.0009,0.0032,0.0067,0.0097,0.0144,0.0184,0.0213,0.0255,0.0291
9/25/2015,0,0,0.0007,0.0035,0.007,0.01,0.0148,0.0187,0.0217,0.026,0.0296
9/28/2015,0,0.0001,0.001,0.0034,0.0067,0.0097,0.0142,0.018,0.021,0.0251,0.0287
9/29/2015,0,0.0001,0.0009,0.0033,0.0064,0.0092,0.0137,0.0174,0.0205,0.0248,0.0285
9/30/2015,0,0,0.0008,0.0033,0.0064,0.0092,0.0137,0.0175,0.0206,0.0251,0.0287
10/1/2015,0,0,0.0008,0.0031,0.0064,0.0092,0.0137,0.0175,0.0205,0.0249,0.0285
10/2/2015,0,0,0.0006,0.0025,0.0058,0.0085,0.0129,0.0167,0.0199,0.0244,0.0282
10/5/2015,0,0.0001,0.0006,0.0026,0.0061,0.0089,0.0135,0.0174,0.0207,0.0252,0.029
10/6/2015,0,0,0.0007,0.0026,0.0061,0.009,0.0134,0.0172,0.0205,0.025,0.0288
10/7/2015,0,0,0.0008,0.0027,0.0065,0.0092,0.0137,0.0175,0.0208,0.0251,0.0289
10/8/2015,0,0,0.0007,0.0027,0.0065,0.0093,0.014,0.0179,0.0212,0.0256,0.0296
10/9/2015,0.0001,0.0001,0.0007,0.0028,0.0065,0.0096,0.0141,0.018,0.0212,0.0255,0.0294
10/13/2015,0,0.0001,0.0008,0.0027,0.0064,0.0092,0.0136,0.0174,0.0206,0.0249,0.0289
10/14/2015,0,0,0.0008,0.0021,0.0057,0.0084,0.0129,0.0166,0.0199,0.0242,0.0284
10/15/2015,0,0.0001,0.0008,0.0022,0.0061,0.009,0.0134,0.0172,0.0204,0.0246,0.0287
10/16/2015,0.0003,0.0001,0.0007,0.0023,0.0061,0.0091,0.0136,0.0173,0.0204,0.0246,0.0287
10/19/2015,0.0006,0.0002,0.0012,0.0023,0.0061,0.0089,0.0135,0.0173,0.0204,0.0248,0.0289
10/20/2015,0.0008,0.0002,0.0012,0.0023,0.0066,0.0093,0.014,0.0178,0.0208,0.0253,0.0292
10/21/2015,0.0001,0.0001,0.0012,0.0023,0.0064,0.0091,0.0137,0.0174,0.0204,0.0248,0.0287
10/22/2015,0.0002,0,0.0011,0.0023,0.0061,0.0089,0.0136,0.0174,0.0204,0.0248,0.0287
10/23/2015,0.0001,0.0001,0.0013,0.0024,0.0066,0.0094,0.0143,0.0181,0.0209,0.0254,0.029
10/26/2015,0.0001,0.0002,0.0016,0.0025,0.0066,0.0094,0.0141,0.0178,0.0207,0.025,0.0287
10/27/2015,0.0001,0.0003,0.0018,0.0029,0.0065,0.0092,0.0138,0.0175,0.0205,0.0248,0.0286
10/28/2015,0.0003,0.0004,0.0021,0.0033,0.0073,0.01,0.0147,0.0183,0.021,0.025,0.0287
10/29/2015,0.0002,0.0007,0.0021,0.0033,0.0075,0.0105,0.0153,0.019,0.0219,0.026,0.0296
10/30/2015,0.0001,0.0008,0.0023,0.0034,0.0075,0.0105,0.0152,0.0188,0.0216,0.0257,0.0293
11/2/2015,0.0001,0.0008,0.0027,0.0037,0.0077,0.0108,0.0157,0.0193,0.022,0.026,0.0295
11/3/2015,0.0007,0.0006,0.0026,0.0039,0.008,0.011,0.0159,0.0196,0.0223,0.0265,0.03
11/4/2015,0.0007,0.0005,0.0027,0.004,0.0084,0.0116,0.0164,0.0199,0.0225,0.0266,0.03
11/5/2015,0.0004,0.0005,0.0027,0.0042,0.0085,0.0116,0.0165,0.02,0.0226,0.0268,0.0301
11/6/2015,0.0004,0.0008,0.0032,0.0047,0.009,0.0123,0.0173,0.0209,0.0234,0.0276,0.0309
11/9/2015,0.0006,0.0014,0.0034,0.0047,0.0089,0.0127,0.0175,0.0211,0.0236,0.0279,0.0312
11/10/2015,0.0008,0.0013,0.0034,0.0051,0.0087,0.0122,0.0172,0.0208,0.0232,0.0276,0.031
11/12/2015,0.0008,0.0014,0.0035,0.0051,0.0089,0.0124,0.0173,0.0209,0.0232,0.0275,0.0309
11/13/2015,0.0003,0.0014,0.0031,0.005,0.0086,0.012,0.0167,0.0205,0.0228,0.0272,0.0306
11/16/2015,0.0005,0.0015,0.0033,0.005,0.0088,0.0118,0.0166,0.0202,0.0227,0.0272,0.0307
11/17/2015,0.0007,0.0014,0.0034,0.005,0.0086,0.0118,0.0166,0.0202,0.0225,0.0269,0.0304
11/18/2015,0.0007,0.0012,0.0031,0.0049,0.009,0.0121,0.0169,0.0204,0.0227,0.027,0.0304
11/19/2015,0.0006,0.0011,0.0031,0.0049,0.0091,0.0121,0.0168,0.0202,0.0224,0.0266,0.03
11/20/2015,0.0005,0.0012,0.0031,0.0049,0.0093,0.0123,0.017,0.0204,0.0226,0.0268,0.0302
11/23/2015,0.0006,0.0014,0.0035,0.005,0.0094,0.0126,0.017,0.0203,0.0225,0.0266,0.03
11/24/2015,0.0013,0.0016,0.0036,0.0052,0.0093,0.0123,0.0166,0.0201,0.0224,0.0265,0.03
11/25/2015,0.0014,0.0019,0.0039,0.0052,0.0093,0.0125,0.0166,0.0201,0.0223,0.0264,0.03
11/27/2015,0.0013,0.0018,0.0038,0.005,0.0092,0.0123,0.0164,0.0199,0.0222,0.0264,0.03
11/30/2015,0.0011,0.0022,0.0042,0.0051,0.0094,0.0124,0.0165,0.0199,0.0221,0.0263,0.0298
