Date,1/12 Yr,3/12 Yr,6/12 yr,1 Yr,2 Yr,3 Yr,5 Yr,7 Yr,10 Yr,20 Yr,30 Yr
3/10/2010,0.999900005,0.99962507,0.998950551,0.996107595,0.981768247,0.957432554,0.887364008,0.802679318,0.688665233,0.404137545,0.244876813
3/11/2010,0.999900005,0.99960008,0.998900605,0.996007989,0.980786969,0.955997482,0.885591053,0.801556353,0.688665233,0.405757333,0.247090651
3/12/2010,0.99991667,0.99962507,0.99880072,0.995908394,0.980786969,0.955997482,0.88603396,0.802117639,0.690043942,0.409016411,0.250073601
3/15/2010,0.999900005,0.99957509,0.99880072,0.996007989,0.980983146,0.956284324,0.88603396,0.802117639,0.690043942,0.408199195,0.249324505
3/16/2010,0.99988334,0.99960008,0.99880072,0.995908394,0.981571912,0.956858267,0.888251816,0.804929969,0.693502801,0.412301665,0.252334422
3/17/2010,0.999891673,0.99962507,0.998850661,0.995908394,0.981179362,0.956858267,0.887807801,0.804929969,0.694196651,0.413954175,0.254615682
3/18/2010,0.99988334,0.99960008,0.998700845,0.995908394,0.980590831,0.955424055,0.885148369,0.802679318,0.692117182,0.412301665,0.252334422
3/19/2010,0.999891673,0.99960008,0.998750781,0.995808808,0.979806672,0.954278234,0.883379841,0.801556353,0.690734331,0.413954175,0.253092562
3/22/2010,0.999891673,0.99962507,0.99880072,0.995908394,0.980002653,0.954850973,0.885591053,0.803803856,0.692809645,0.413954175,0.25385298
3/23/2010,0.999908338,0.999650061,0.998850661,0.996007989,0.979806672,0.954564561,0.885148369,0.80324139,0.69142541,0.412301665,0.251578553
3/24/2010,0.999900005,0.999650061,0.998850661,0.995609666,0.978631609,0.951134306,0.877217774,0.79485148,0.681131427,0.40171998,0.242682809
3/25/2010,0.999900005,0.999650061,0.998750781,0.995609666,0.978240235,0.950563797,0.875902934,0.789859656,0.676380156,0.396135086,0.239069733
3/26/2010,0.999908338,0.999650061,0.998750781,0.995709232,0.979414828,0.951990713,0.878534588,0.793184043,0.679770526,0.398519041,0.240508463
3/29/2010,0.999908338,0.99962507,0.99880072,0.995808808,0.979414828,0.951705158,0.878095431,0.792629008,0.678412343,0.3977228,0.239788019
3/30/2010,0.999891673,0.99960008,0.99880072,0.995609666,0.97902314,0.951705158,0.878095431,0.792629008,0.678412343,0.399316877,0.240508463
3/31/2010,0.999875008,0.99960008,0.99880072,0.995908394,0.979806672,0.953133787,0.880293416,0.79485148,0.681131427,0.402524224,0.242682809
4/1/2010,0.999866676,0.99960008,0.99880072,0.995808808,0.979218965,0.952276353,0.878534588,0.792629008,0.67773427,0.40011631,0.241231072
4/2/2010,0.999875008,0.99960008,0.998700845,0.995410564,0.978044607,0.950278671,0.875027469,0.788202691,0.673006696,0.39455371,0.236218041
4/5/2010,0.999866676,0.999550101,0.998650911,0.995211502,0.976676302,0.948285179,0.87153435,0.784899182,0.669650061,0.391409873,0.233400364
4/6/2010,0.999858343,0.99957509,0.998700845,0.995111985,0.977457956,0.94913902,0.873279163,0.787099979,0.671662028,0.392193476,0.234101616
4/7/2010,0.999866676,0.99957509,0.998750781,0.995311028,0.97902314,0.951419689,0.877217774,0.792074362,0.67773427,0.40011631,0.241231072
4/8/2010,0.999866676,0.99957509,0.99880072,0.995410564,0.978435903,0.950849009,0.876340995,0.790412751,0.676380156,0.398519041,0.240508463
4/9/2010,0.999866676,0.99960008,0.998750781,0.995410564,0.978631609,0.950849009,0.875902934,0.791520104,0.677056874,0.40011631,0.241231072
4/12/2010,0.999875008,0.99960008,0.99880072,0.995410564,0.978827355,0.951705158,0.878095431,0.794295278,0.679091095,0.403330078,0.244143283
4/13/2010,0.999875008,0.99960008,0.99880072,0.99551011,0.978827355,0.951705158,0.878973966,0.79540807,0.681131427,0.404946629,0.245612546
4/14/2010,0.999875008,0.99960008,0.99880072,0.99551011,0.978827355,0.951705158,0.877656493,0.793184043,0.678412343,0.400917343,0.242682809
4/15/2010,0.999866676,0.99960008,0.998850661,0.995709232,0.979414828,0.952562078,0.879413562,0.79485148,0.679770526,0.40171998,0.242682809
4/16/2010,0.999875008,0.99960008,0.99880072,0.995908394,0.980590831,0.954278234,0.882938261,0.799315134,0.684545613,0.40656966,0.24635049
4/19/2010,0.999875008,0.99960008,0.998850661,0.995709232,0.980002653,0.95341977,0.880733673,0.796522421,0.681812899,0.403330078,0.244143283
4/20/2010,0.99988334,0.99960008,0.99880072,0.995808808,0.979218965,0.952562078,0.879853379,0.796522421,0.682495053,0.405757333,0.24635049
4/21/2010,0.99988334,0.99962507,0.998850661,0.995609666,0.979610731,0.953133787,0.881614847,0.799315134,0.685916074,0.410655753,0.250824948
4/22/2010,0.999875008,0.99960008,0.99880072,0.99551011,0.978827355,0.951990713,0.879413562,0.795965051,0.683861409,0.408199195,0.247833036
4/23/2010,0.99988334,0.99960008,0.998700845,0.995410564,0.978240235,0.950849009,0.877656493,0.793739466,0.681131427,0.405757333,0.24635049
4/26/2010,0.99988334,0.99960008,0.998750781,0.995311028,0.978435903,0.951134306,0.878095431,0.79485148,0.681812899,0.40656966,0.24635049
4/27/2010,0.99988334,0.99960008,0.99880072,0.995808808,0.979610731,0.954564561,0.884263663,0.802679318,0.690043942,0.414782912,0.254615682
4/28/2010,0.99988334,0.99960008,0.99880072,0.995709232,0.979610731,0.95284789,0.88117415,0.797638334,0.683861409,0.409016411,0.249324505
4/29/2010,0.999875008,0.99957509,0.998850661,0.995808808,0.980002653,0.953705839,0.882938261,0.799874851,0.686602333,0.413127094,0.251578553
4/30/2010,0.99988334,0.99960008,0.998750781,0.995908394,0.980786969,0.955710726,0.885591053,0.803803856,0.69142541,0.418114483,0.256917566
5/3/2010,0.99988334,0.99957509,0.998750781,0.995709232,0.980198673,0.954278234,0.883821641,0.801556353,0.689354243,0.41727909,0.256917566
5/4/2010,0.999875008,0.99960008,0.99880072,0.995709232,0.980983146,0.956284324,0.887807801,0.806622098,0.695586433,0.425708687,0.264741871
5/5/2010,0.99988334,0.99962507,0.998900605,0.996107595,0.982553975,0.958007186,0.890920572,0.810584246,0.699073075,0.429128016,0.267937911
5/6/2010,0.999950001,0.999725038,0.99920032,0.996605773,0.98511194,0.962616674,0.898975048,0.82028782,0.711058908,0.446641062,0.284506266
5/7/2010,0.999933336,0.999675053,0.998950551,0.996207211,0.983537021,0.961173832,0.897178895,0.817994227,0.708220353,0.439551671,0.276927373
5/10/2010,0.999891673,0.99960008,0.998900605,0.996107595,0.982750506,0.958869781,0.892704196,0.811719859,0.699772498,0.429128016,0.266335097
5/11/2010,0.999875008,0.99960008,0.998850661,0.996207211,0.983143685,0.959733152,0.89315066,0.812288261,0.70047262,0.428270617,0.265537289
5/12/2010,0.999866676,0.99960008,0.998900605,0.996007989,0.982357484,0.958869781,0.891811938,0.810017036,0.70047262,0.424009253,0.261583954
5/13/2010,0.999875008,0.99960008,0.998900605,0.996007989,0.982750506,0.959733152,0.892704196,0.811719859,0.701173443,0.426560956,0.261583954
5/14/2010,0.999875008,0.99960008,0.998900605,0.996605773,0.984324165,0.962327933,0.897627596,0.817994227,0.708928928,0.437796977,0.273624103
5/17/2010,0.999866676,0.99960008,0.998850661,0.996406472,0.983930514,0.961750709,0.895834135,0.816278241,0.706805328,0.434308573,0.271172535
5/18/2010,0.999858343,0.99957509,0.998850661,0.996506118,0.984914937,0.963772508,0.899874473,0.820862223,0.713195288,0.442196909,0.278593931
5/19/2010,0.999858343,0.99957509,0.998850661,0.996506118,0.98412732,0.962905503,0.898975048,0.820862223,0.714623106,0.443082188,0.28027052
5/20/2010,0.999858343,0.99957509,0.998900605,0.996605773,0.984914937,0.964640293,0.903029552,0.827207259,0.722527354,0.452938013,0.289673747
5/21/2010,0.999858343,0.99957509,0.99880072,0.996506118,0.984914937,0.964929729,0.903933033,0.829526685,0.726149037,0.457490115,0.294935084
5/24/2010,0.999866676,0.99957509,0.998850661,0.996506118,0.984717974,0.964350945,0.903029552,0.82836616,0.723973854,0.452938013,0.290544073
5/25/2010,0.999866676,0.99957509,0.998900605,0.996406472,0.983930514,0.964350945,0.904385112,0.831852614,0.727602788,0.457490115,0.294935084
5/26/2010,0.999866676,0.99957509,0.998850661,0.996306837,0.983733748,0.962327933,0.902126973,0.828946219,0.725423251,0.454753393,0.291417014
5/27/2010,0.999866676,0.99957509,0.998850661,0.996306837,0.982750506,0.960309165,0.896730417,0.821437027,0.716053782,0.442196909,0.28027052
5/28/2010,0.999875008,0.99960008,0.998900605,0.996605773,0.984914937,0.962905503,0.900324523,0.824894318,0.718205169,0.444858066,0.281957198
6/1/2010,0.99988334,0.99960008,0.998850661,0.996506118,0.98452105,0.962905503,0.900774797,0.825471946,0.719643017,0.446641062,0.284506266
6/2/2010,0.999891673,0.99960008,0.998900605,0.996207211,0.983733748,0.961750709,0.898525673,0.821437027,0.715338086,0.442196909,0.28027052
6/3/2010,0.999891673,0.999650061,0.998900605,0.996207211,0.983733748,0.961462227,0.897178895,0.81971382,0.712482449,0.438673447,0.276097835
6/4/2010,0.999900005,0.999650061,0.998900605,0.996605773,0.985703184,0.965508861,0.905742708,0.830688836,0.726149037,0.453844795,0.289673747
6/7/2010,0.99991667,0.999700045,0.998950551,0.996506118,0.985308982,0.965508861,0.907102342,0.832435115,0.728330755,0.45566381,0.291417014
6/8/2010,0.99991667,0.999700045,0.999050451,0.996605773,0.985308982,0.964350945,0.905742708,0.831852614,0.727602788,0.45657605,0.292292578
6/9/2010,0.999933336,0.999750031,0.999150361,0.996705439,0.985308982,0.964929729,0.90528995,0.831270521,0.726149037,0.454753393,0.290544073
6/10/2010,0.999950001,0.999750031,0.999100405,0.996605773,0.984324165,0.962616674,0.899424648,0.823163858,0.716770194,0.443969239,0.279430968
6/11/2010,0.999966667,0.99980002,0.99920032,0.997004496,0.98511194,0.964350945,0.903481179,0.828946219,0.723250242,0.452033042,0.287940908
6/14/2010,0.999983333,0.999825015,0.999250281,0.9969048,0.984717974,0.963772508,0.901676023,0.826049979,0.72036302,0.447535238,0.283654026
6/15/2010,0.999975,0.999775025,0.99920032,0.9969048,0.984324165,0.962905503,0.900324523,0.823740274,0.717487323,0.443969239,0.281112594
6/16/2010,0.999950001,0.999750031,0.999150361,0.997004496,0.98511194,0.964061683,0.902126973,0.826049979,0.721083743,0.449328964,0.285361067
6/17/2010,0.999958334,0.999775025,0.99920032,0.997203916,0.985703184,0.965219251,0.904385112,0.829526685,0.725423251,0.453844795,0.289673747
6/18/2010,0.999966667,0.999725038,0.999150361,0.997004496,0.985308982,0.964640293,0.903029552,0.827786507,0.723250242,0.452033042,0.287940908
6/21/2010,0.999958334,0.999700045,0.999150361,0.997104201,0.985308982,0.964350945,0.90257815,0.826628416,0.721805187,0.450228521,0.286218435
6/22/2010,0.999933336,0.999675053,0.999100405,0.997104201,0.985900344,0.96608834,0.905742708,0.831270521,0.727602788,0.45657605,0.292292578
6/23/2010,0.999941668,0.999675053,0.999050451,0.997004496,0.986886738,0.967248342,0.908009898,0.8347692,0.731249913,0.461164715,0.296710014
6/24/2010,0.999941668,0.999675053,0.999050451,0.997104201,0.98668938,0.96753856,0.908009898,0.834185066,0.730519028,0.457490115,0.293170772
6/25/2010,0.999958334,0.999675053,0.9990005,0.997104201,0.987084135,0.968409736,0.909372934,0.835353743,0.731981528,0.459323741,0.294935084
6/28/2010,0.999941668,0.99957509,0.998900605,0.997004496,0.987676563,0.969572525,0.912561316,0.840044846,0.737123374,0.465799498,0.300291983
6/29/2010,0.999925003,0.99962507,0.998900605,0.9969048,0.987874118,0.970736711,0.914845574,0.843580454,0.743044012,0.471422764,0.306664795
6/30/2010,0.999858343,0.999550101,0.998900605,0.996805115,0.987874118,0.970445534,0.914388265,0.844171167,0.743044012,0.473312231,0.309437236
7/1/2010,0.999866676,0.99957509,0.998900605,0.996805115,0.987479048,0.970154444,0.913931185,0.843580454,0.743787428,0.476160641,0.312234741
7/2/2010,0.999866676,0.99957509,0.998900605,0.9969048,0.987479048,0.969281697,0.913017711,0.841810794,0.740818221,0.47048086,0.306664795
7/6/2010,0.999858343,0.99957509,0.998950551,0.996805115,0.987676563,0.970445534,0.915760877,0.845353835,0.744531587,0.476160641,0.31129944
7/7/2010,0.999858343,0.99960008,0.9990005,0.9969048,0.987479048,0.970154444,0.914388265,0.842400268,0.740818221,0.469540839,0.304830315
7/8/2010,0.999858343,0.99962507,0.999050451,0.997004496,0.987479048,0.970154444,0.913931185,0.840633084,0.737860866,0.466732029,0.301194212
7/9/2010,0.999866676,0.99960008,0.9990005,0.997004496,0.987479048,0.969572525,0.911649211,0.838282603,0.735650601,0.463013068,0.297601481
7/12/2010,0.999866676,0.99960008,0.9990005,0.997004496,0.987084135,0.968700303,0.911649211,0.838869606,0.734915318,0.462087968,0.296710014
7/13/2010,0.999866676,0.99962507,0.9990005,0.997004496,0.98668938,0.967828865,0.909372934,0.835353743,0.729788874,0.45657605,0.292292578
7/14/2010,0.999866676,0.99962507,0.999050451,0.997303642,0.987676563,0.969863441,0.913017711,0.840044846,0.735650601,0.463940021,0.298495626
7/15/2010,0.999866676,0.99962507,0.9990005,0.997303642,0.987874118,0.971027976,0.915760877,0.843580454,0.740818221,0.47048086,0.303917195
7/16/2010,0.99988334,0.99962507,0.999050451,0.997203916,0.987874118,0.972193909,0.918512284,0.847130943,0.743787428,0.473312231,0.305746179
7/19/2010,0.999875008,0.99957509,0.9990005,0.997203916,0.987874118,0.971902294,0.917135549,0.845353835,0.741559409,0.469540839,0.302099151
7/20/2010,0.999866676,0.99960008,0.999050451,0.997303642,0.987874118,0.972193909,0.918053143,0.84594579,0.74230134,0.469540839,0.302099151
7/21/2010,0.999866676,0.99960008,0.999050451,0.997303642,0.988467021,0.973069277,0.920351147,0.850101096,0.748263568,0.479026193,0.31129944
7/22/2010,0.999875008,0.99960008,0.9990005,0.997303642,0.988071713,0.9727774,0.918971655,0.846538159,0.743787428,0.472366553,0.305746179
7/23/2010,0.999875008,0.99960008,0.9990005,0.997303642,0.988071713,0.972193909,0.916218872,0.843580454,0.739338065,0.466732029,0.300291983
7/26/2010,0.999875008,0.99960008,0.9990005,0.997104201,0.987676563,0.971319328,0.915760877,0.842400268,0.738599096,0.465799498,0.298495626
7/27/2010,0.999866676,0.99962507,0.998950551,0.997004496,0.987084135,0.969863441,0.913017711,0.838869606,0.734915318,0.460243307,0.294051605
7/28/2010,0.999875008,0.99962507,0.9990005,0.997004496,0.987874118,0.971902294,0.916218872,0.843580454,0.738599096,0.462087968,0.294935084
7/29/2010,0.999875008,0.99962507,0.9990005,0.997004496,0.988269347,0.9727774,0.918512284,0.845353835,0.738599096,0.462087968,0.294051605
7/30/2010,0.99988334,0.99962507,0.9990005,0.997104201,0.989060279,0.97511487,0.923116346,0.851292071,0.745276491,0.473312231,0.30300681
8/2/2010,0.99988334,0.99960008,0.9990005,0.997203916,0.988862486,0.974822379,0.921271959,0.848317757,0.741559409,0.465799498,0.295821218
8/3/2010,0.999875008,0.99960008,0.9990005,0.997303642,0.989455982,0.97628571,0.925427024,0.853081663,0.745276491,0.469540839,0.297601481
8/4/2010,0.999875008,0.99960008,0.9990005,0.997203916,0.988862486,0.974529976,0.922193691,0.849506234,0.74230134,0.466732029,0.294935084
8/5/2010,0.999875008,0.99962507,0.999050451,0.997303642,0.989455982,0.975992868,0.92450206,0.852484715,0.745276491,0.469540839,0.296710014
8/6/2010,0.99988334,0.99962507,0.999050451,0.997503122,0.990049834,0.976871657,0.927279731,0.856672141,0.751262616,0.476160641,0.301194212
8/9/2010,0.99988334,0.99962507,0.999050451,0.997403377,0.989258111,0.975992868,0.925889854,0.856672141,0.751262616,0.474259803,0.300291983
8/10/2010,0.999875008,0.99962507,0.999050451,0.997503122,0.989653893,0.976871657,0.92960083,0.860880135,0.756539903,0.477113916,0.301194212
8/11/2010,0.999875008,0.99962507,0.999050451,0.997503122,0.989258111,0.976871657,0.930530896,0.864503435,0.761854261,0.484809136,0.307586171
8/12/2010,0.999875008,0.99960008,0.999100405,0.997503122,0.989060279,0.975992868,0.928671694,0.862689883,0.760332075,0.483840486,0.306664795
8/13/2010,0.99988334,0.99962507,0.999050451,0.997403377,0.989258111,0.975992868,0.929136146,0.8651088,0.764907781,0.490661892,0.313172851
8/16/2010,0.999875008,0.99960008,0.999050451,0.997503122,0.989851844,0.977457956,0.93239382,0.869358235,0.772595232,0.504594572,0.327587528
8/17/2010,0.999866676,0.99957509,0.999050451,0.997403377,0.989653893,0.976871657,0.930530896,0.865714588,0.76797354,0.499573772,0.322710385
8/18/2010,0.999866676,0.99960008,0.999050451,0.997503122,0.989851844,0.977164762,0.92960083,0.865714588,0.76797354,0.502580225,0.326606238
8/19/2010,0.999866676,0.99960008,0.999050451,0.997503122,0.990247864,0.978044607,0.93192774,0.868141985,0.772595232,0.509665832,0.333537492
8/20/2010,0.999875008,0.99962507,0.999050451,0.997403377,0.990247864,0.976871657,0.929136146,0.8651088,0.769511024,0.508647519,0.332538379
8/23/2010,0.999875008,0.99960008,0.999050451,0.997503122,0.990247864,0.977457956,0.930996278,0.866927437,0.771051586,0.509665832,0.334539607
8/24/2010,0.999858343,0.99960008,0.9990005,0.997303642,0.990049834,0.978631609,0.934260474,0.87240632,0.778800783,0.51892288,0.34266568
8/25/2010,0.999858343,0.99960008,0.999050451,0.997403377,0.989455982,0.977164762,0.93239382,0.869358235,0.775691802,0.515818665,0.340615842
8/26/2010,0.999858343,0.99960008,0.999050451,0.997503122,0.989851844,0.977164762,0.93332668,0.871185806,0.778800783,0.522045777,0.346802439
8/27/2010,0.999858343,0.99962507,0.999050451,0.997303642,0.988862486,0.975407448,0.928207474,0.863898495,0.766439128,0.505604771,0.330549122
8/30/2010,0.999866676,0.999650061,0.999050451,0.997403377,0.990049834,0.977751237,0.932860133,0.870576189,0.775691802,0.516851334,0.339595526
8/31/2010,0.999866676,0.999650061,0.999050451,0.997503122,0.990644042,0.978631609,0.935662916,0.874240299,0.781140694,0.524138142,0.347844409
9/1/2010,0.999866676,0.999675053,0.999050451,0.997503122,0.990049834,0.977751237,0.93192774,0.868141985,0.772595232,0.511708578,0.334539607
9/2/2010,0.999875008,0.999650061,0.999100405,0.997503122,0.990049834,0.977457956,0.930996278,0.865714588,0.768741897,0.505604771,0.327587528
9/3/2010,0.999875008,0.999650061,0.999050451,0.997503122,0.989653893,0.975992868,0.928207474,0.860880135,0.761854261,0.497579468,0.32077992
9/7/2010,0.999891673,0.999650061,0.999100405,0.997503122,0.990247864,0.977164762,0.93192774,0.866927437,0.77028092,0.509665832,0.332538379
9/8/2010,0.99991667,0.999650061,0.999050451,0.997602878,0.989653893,0.97628571,0.92960083,0.863898495,0.766439128,0.504594572,0.327587528
9/9/2010,0.99991667,0.999650061,0.999050451,0.997403377,0.988664734,0.974237661,0.92450206,0.857272021,0.758054497,0.49262847,0.316004129
9/10/2010,0.99991667,0.999650061,0.999050451,0.997303642,0.988467021,0.973945434,0.92357802,0.854875017,0.755028335,0.488703164,0.312234741
9/13/2010,0.99991667,0.99962507,0.999050451,0.997403377,0.989455982,0.975700114,0.927279731,0.86027773,0.760332075,0.49460293,0.316953565
9/14/2010,0.999908338,0.99962507,0.9990005,0.997403377,0.990049834,0.977164762,0.930996278,0.863898495,0.764907781,0.498575623,0.32077992
9/15/2010,0.999908338,0.99962507,0.9990005,0.997403377,0.990049834,0.977164762,0.92960083,0.861482962,0.760332075,0.491644197,0.313172851
9/16/2010,0.999900005,0.99960008,0.9990005,0.997503122,0.990445933,0.977164762,0.928671694,0.859074184,0.758054497,0.485779724,0.308510315
9/17/2010,0.999900005,0.99960008,0.9990005,0.997403377,0.990445933,0.977751237,0.92960083,0.860880135,0.759572123,0.486752256,0.310366941
9/20/2010,0.999900005,0.99957509,0.9990005,0.997403377,0.990644042,0.978338064,0.930996278,0.863293977,0.761854261,0.489681549,0.313172851
9/21/2010,0.999900005,0.99957509,0.9990005,0.997403377,0.991436874,0.979806672,0.935195201,0.869966999,0.77028092,0.497579468,0.32077992
9/22/2010,0.999900005,0.99960008,0.999050451,0.997503122,0.991238607,0.979806672,0.935662916,0.87179585,0.774141969,0.503586391,0.325627887
9/23/2010,0.999891673,0.99960008,0.9990005,0.997503122,0.991040379,0.980100658,0.935195201,0.87179585,0.774141969,0.503586391,0.326606238
9/24/2010,0.999925003,0.99962507,0.999050451,0.997503122,0.991040379,0.979512774,0.93379346,0.868749898,0.769511024,0.496585304,0.32077992
9/27/2010,0.999933336,0.99960008,0.999050451,0.997403377,0.991238607,0.980394733,0.936599047,0.874240299,0.775691802,0.506616992,0.329558961
9/28/2010,0.999933336,0.99960008,0.9990005,0.997403377,0.992627313,0.980983146,0.939413063,0.878534588,0.780359943,0.511708578,0.333537492
9/29/2010,0.999900005,0.99960008,0.9990005,0.997303642,0.991238607,0.980100658,0.938005,0.874852481,0.777244738,0.508647519,0.330549122
9/30/2010,0.99988334,0.99960008,0.999050451,0.997303642,0.991635181,0.980983146,0.938474119,0.874852481,0.776467882,0.508647519,0.330549122
