Date,1/12 Yr,3/12 Yr,6/12 yr,1 Yr,2 Yr,3 Yr,5 Yr,7 Yr,10 Yr,20 Yr,30 Yr
2/22/2011,0.001,0.0012,0.0016,0.0028,0.0074,0.0122,0.0216,0.0285,0.0346,0.0435,0.046
2/23/2011,0.0012,0.0012,0.0016,0.0027,0.0074,0.0125,0.0221,0.0289,0.0349,0.0434,0.0459
2/24/2011,0.0013,0.0013,0.0016,0.0026,0.0073,0.0124,0.0219,0.0287,0.0346,0.0429,0.0454
2/25/2011,0.0012,0.0013,0.0016,0.0027,0.0072,0.0122,0.0216,0.0284,0.0342,0.0426,0.0451
2/28/2011,0.0013,0.0015,0.0018,0.0025,0.0069,0.0118,0.0213,0.0282,0.0342,0.0425,0.0449
3/1/2011,0.0007,0.0014,0.0016,0.0025,0.0066,0.0115,0.0211,0.0281,0.0341,0.0424,0.0448
3/2/2011,0.0012,0.0013,0.0017,0.0026,0.0069,0.0118,0.0216,0.0286,0.0346,0.043,0.0454
3/3/2011,0.0012,0.0013,0.0016,0.0029,0.0079,0.0132,0.023,0.03,0.0358,0.044,0.0464
3/4/2011,0.0011,0.0012,0.0016,0.0026,0.0068,0.012,0.0217,0.0288,0.0349,0.0434,0.046
3/7/2011,0.001,0.0011,0.0016,0.0025,0.007,0.0122,0.0219,0.029,0.0351,0.0436,0.0461
3/8/2011,0.0007,0.0011,0.0016,0.0026,0.0073,0.0127,0.0222,0.0293,0.0356,0.0441,0.0466
3/9/2011,0.0007,0.001,0.0015,0.0026,0.007,0.0121,0.0216,0.0286,0.0348,0.0435,0.046
3/10/2011,0.0004,0.0008,0.0014,0.0025,0.0065,0.0113,0.0205,0.0274,0.0337,0.0425,0.0453
3/11/2011,0.0004,0.0008,0.0013,0.0024,0.0064,0.0112,0.0206,0.0276,0.034,0.0429,0.0454
3/14/2011,0.0005,0.0009,0.0014,0.0022,0.0061,0.0107,0.02,0.027,0.0336,0.0425,0.0452
3/15/2011,0.0007,0.001,0.0014,0.0023,0.0063,0.0108,0.02,0.0268,0.0333,0.0421,0.0447
3/16/2011,0.0006,0.001,0.0014,0.0021,0.0058,0.0098,0.0187,0.0256,0.0322,0.0411,0.0438
3/17/2011,0.0006,0.0008,0.0014,0.0024,0.006,0.0102,0.0191,0.0259,0.0325,0.0415,0.0442
3/18/2011,0.0006,0.0007,0.0014,0.0023,0.0061,0.0105,0.0196,0.0264,0.0328,0.0417,0.0443
3/21/2011,0.0006,0.001,0.0016,0.0025,0.0067,0.0112,0.0204,0.0272,0.0334,0.042,0.0445
3/22/2011,0.0007,0.001,0.0016,0.0025,0.0068,0.0114,0.0207,0.0273,0.0334,0.0419,0.0444
3/23/2011,0.0006,0.0009,0.0015,0.0024,0.0069,0.0113,0.0207,0.0275,0.0336,0.042,0.0444
3/24/2011,0.0004,0.0009,0.0017,0.0026,0.0072,0.0119,0.0214,0.0282,0.0342,0.0425,0.0448
3/25/2011,0.0004,0.0009,0.0018,0.003,0.0079,0.0126,0.022,0.0287,0.0346,0.0428,0.0451
3/28/2011,0.0004,0.0011,0.0018,0.003,0.0081,0.0129,0.0223,0.0289,0.0347,0.0428,0.0451
3/29/2011,0.0006,0.001,0.0017,0.0031,0.0081,0.0131,0.0225,0.0292,0.035,0.0431,0.0454
3/30/2011,0.0003,0.001,0.0017,0.003,0.008,0.0128,0.0221,0.0287,0.0347,0.0429,0.0452
3/31/2011,0.0005,0.0009,0.0017,0.003,0.008,0.0129,0.0224,0.029,0.0347,0.0429,0.0451
4/1/2011,0.0003,0.0007,0.0015,0.0027,0.008,0.0131,0.0224,0.029,0.0346,0.0427,0.0448
4/4/2011,0.0002,0.0006,0.0013,0.0024,0.0077,0.0124,0.022,0.0286,0.0345,0.0427,0.0449
4/5/2011,0.0005,0.0007,0.0015,0.003,0.0084,0.0133,0.0228,0.0293,0.035,0.043,0.0451
4/6/2011,0.0003,0.0006,0.0014,0.0029,0.0085,0.0136,0.0232,0.0298,0.0356,0.0437,0.0458
4/7/2011,0.0003,0.0004,0.0012,0.0027,0.0081,0.0131,0.0229,0.0297,0.0358,0.0441,0.0463
4/8/2011,0.0002,0.0004,0.0012,0.0027,0.0083,0.0134,0.0231,0.0299,0.0359,0.0441,0.0463
4/11/2011,0.0002,0.0005,0.0012,0.0026,0.0085,0.0135,0.0231,0.0298,0.0359,0.0442,0.0464
4/12/2011,0.0002,0.0005,0.0011,0.0024,0.0077,0.0128,0.0222,0.0289,0.0352,0.0435,0.0458
4/13/2011,0.0003,0.0006,0.0011,0.0023,0.0075,0.0126,0.0219,0.0286,0.0349,0.0433,0.0455
4/14/2011,0.0004,0.0007,0.0013,0.0025,0.0077,0.0127,0.0223,0.0288,0.0351,0.0432,0.0453
4/15/2011,0.0004,0.0007,0.0012,0.0024,0.0071,0.012,0.0214,0.0281,0.0343,0.0425,0.0447
4/18/2011,0.0003,0.0007,0.0011,0.0024,0.0069,0.0114,0.0209,0.0277,0.034,0.0422,0.0445
4/19/2011,0.0004,0.0006,0.0011,0.0024,0.0068,0.0113,0.0209,0.0276,0.0339,0.042,0.0443
4/20/2011,0.0004,0.0006,0.0011,0.0024,0.0069,0.0117,0.0215,0.0281,0.0343,0.0424,0.0447
4/21/2011,0.0003,0.0006,0.0011,0.0023,0.0068,0.0116,0.0214,0.0279,0.0342,0.0424,0.0447
4/25/2011,0.0003,0.0007,0.0012,0.0023,0.0067,0.0113,0.021,0.0276,0.0339,0.0422,0.0446
4/26/2011,0.0002,0.0007,0.0011,0.0022,0.0065,0.0109,0.0205,0.0271,0.0334,0.0416,0.0439
4/27/2011,0.0003,0.0006,0.0011,0.0022,0.0065,0.0109,0.0206,0.0274,0.0339,0.0421,0.0445
4/28/2011,0.0002,0.0004,0.001,0.0023,0.0062,0.0103,0.02,0.0269,0.0334,0.0418,0.0442
4/29/2011,0.0002,0.0004,0.0011,0.0022,0.0061,0.0101,0.0197,0.0266,0.0332,0.0415,0.044
5/2/2011,0.0002,0.0005,0.001,0.0022,0.0061,0.0101,0.0196,0.0266,0.0331,0.0414,0.0438
5/3/2011,0.0002,0.0003,0.0009,0.002,0.0061,0.0101,0.0196,0.0264,0.0328,0.0411,0.0436
5/4/2011,0.0002,0.0003,0.0007,0.0019,0.006,0.01,0.0195,0.0261,0.0325,0.0408,0.0433
5/5/2011,0.0001,0.0002,0.0007,0.002,0.0058,0.0097,0.0188,0.0254,0.0318,0.04,0.0426
5/6/2011,0.0002,0.0002,0.0007,0.0018,0.0057,0.0096,0.0187,0.0254,0.0319,0.0403,0.0429
5/9/2011,0.0001,0.0003,0.0007,0.0017,0.0057,0.0094,0.0184,0.0251,0.0317,0.0403,0.043
5/10/2011,0.0002,0.0003,0.0007,0.0019,0.0059,0.0103,0.0191,0.0257,0.0323,0.0407,0.0434
5/11/2011,0.0001,0.0003,0.0007,0.0018,0.0056,0.0096,0.0187,0.0253,0.0319,0.0404,0.0431
5/12/2011,0.0001,0.0002,0.0007,0.0018,0.0057,0.0098,0.0189,0.0256,0.0322,0.0407,0.0437
5/13/2011,0.0001,0.0003,0.0008,0.0019,0.0057,0.0096,0.0186,0.0253,0.0318,0.0403,0.0432
5/16/2011,0.0002,0.0004,0.0007,0.0018,0.0054,0.0093,0.0183,0.025,0.0315,0.0399,0.0428
5/17/2011,0.0003,0.0004,0.0007,0.0019,0.0055,0.0091,0.018,0.0247,0.0312,0.0394,0.0423
5/18/2011,0.0003,0.0005,0.0008,0.0019,0.0058,0.0097,0.0187,0.0253,0.0318,0.04,0.0429
5/19/2011,0.0002,0.0005,0.001,0.0019,0.0055,0.0094,0.0185,0.0253,0.0317,0.0401,0.043
5/20/2011,0.0003,0.0005,0.001,0.0018,0.0055,0.0092,0.0182,0.025,0.0315,0.04,0.043
5/23/2011,0.0003,0.0006,0.001,0.002,0.0055,0.0091,0.018,0.0247,0.0313,0.0397,0.0427
5/24/2011,0.0004,0.0006,0.0011,0.002,0.0056,0.0091,0.0181,0.0247,0.0312,0.0396,0.0426
5/25/2011,0.0004,0.0006,0.001,0.0018,0.0054,0.009,0.0181,0.0247,0.0313,0.0399,0.0428
5/26/2011,0.0004,0.0005,0.001,0.0018,0.0048,0.0083,0.0172,0.024,0.0307,0.0393,0.0423
5/27/2011,0.0004,0.0005,0.0011,0.0018,0.0048,0.0081,0.0171,0.0239,0.0307,0.0394,0.0424
5/31/2011,0.0004,0.0006,0.0012,0.0018,0.0045,0.0079,0.0168,0.0237,0.0305,0.0391,0.0422
6/1/2011,0.0004,0.0005,0.0011,0.0018,0.0044,0.0074,0.016,0.0228,0.0296,0.0383,0.0415
6/2/2011,0.0004,0.0004,0.0011,0.0019,0.0045,0.0078,0.0165,0.0234,0.0304,0.0392,0.0425
6/3/2011,0.0004,0.0004,0.001,0.0018,0.0042,0.0075,0.016,0.0228,0.0299,0.039,0.0422
6/6/2011,0.0003,0.0005,0.001,0.0018,0.0043,0.0074,0.016,0.0229,0.0301,0.0392,0.0425
6/7/2011,0.0001,0.0005,0.0011,0.0018,0.0039,0.0074,0.0159,0.0229,0.0301,0.0394,0.0427
6/8/2011,0.0001,0.0004,0.0011,0.0018,0.0039,0.0068,0.0152,0.0224,0.0298,0.0388,0.042
6/9/2011,0.0002,0.0005,0.001,0.0019,0.0043,0.0073,0.016,0.023,0.0301,0.0391,0.0422
6/10/2011,0.0002,0.0005,0.001,0.0019,0.0041,0.0071,0.0158,0.0228,0.0299,0.0387,0.0418
6/13/2011,0.0002,0.0005,0.0011,0.0018,0.004,0.0072,0.0159,0.023,0.03,0.0389,0.042
6/14/2011,0.0003,0.0005,0.0011,0.0019,0.0045,0.0079,0.017,0.0241,0.0311,0.04,0.043
6/15/2011,0.0002,0.0005,0.0011,0.0019,0.0038,0.0068,0.0155,0.0226,0.0298,0.0389,0.0419
6/16/2011,0.0002,0.0005,0.0011,0.0018,0.0038,0.0068,0.0152,0.0222,0.0293,0.0384,0.0416
6/17/2011,0.0002,0.0004,0.001,0.0017,0.0038,0.0068,0.0153,0.0223,0.0294,0.0386,0.0419
6/20/2011,0.0002,0.0003,0.001,0.0018,0.0038,0.0068,0.0155,0.0225,0.0297,0.0387,0.0419
6/21/2011,0.0001,0.0003,0.001,0.0018,0.004,0.0069,0.0157,0.0227,0.0299,0.039,0.0421
6/22/2011,0.0001,0.0002,0.0009,0.0016,0.0039,0.0068,0.0158,0.0229,0.0301,0.0391,0.0422
6/23/2011,0.0001,0.0001,0.0007,0.0015,0.0035,0.0062,0.0148,0.0219,0.0293,0.0384,0.0417
6/24/2011,0.0001,0.0002,0.0007,0.0016,0.0035,0.0057,0.014,0.0213,0.0288,0.0383,0.0417
6/27/2011,0.0001,0.0002,0.001,0.0018,0.0041,0.0064,0.0147,0.0219,0.0295,0.0394,0.0428
6/28/2011,0.0001,0.0003,0.0011,0.0021,0.0048,0.0075,0.0162,0.0233,0.0305,0.0401,0.0433
6/29/2011,0.0001,0.0002,0.0011,0.0019,0.0047,0.0079,0.017,0.0244,0.0314,0.0408,0.0439
6/30/2011,0.0001,0.0003,0.001,0.0019,0.0045,0.0081,0.0176,0.025,0.0318,0.0409,0.0438
7/1/2011,0.0001,0.0002,0.001,0.002,0.005,0.0085,0.018,0.0254,0.0322,0.0412,0.044
